,home_team_name,away_team_name,home_score,away_score,Matchweek,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H,HomePlayer1_Overall,AwayPlayer1_Overall,HomePlayer2_Overall,AwayPlayer2_Overall,HomePlayer3_Overall,AwayPlayer3_Overall,HomePlayer4_Overall,AwayPlayer4_Overall,HomePlayer5_Overall,AwayPlayer5_Overall,HomePlayer6_Overall,AwayPlayer6_Overall,HomePlayer7_Overall,AwayPlayer7_Overall,HomePlayer8_Overall,AwayPlayer8_Overall,HomePlayer9_Overall,AwayPlayer9_Overall,HomePlayer10_Overall,AwayPlayer10_Overall,HomePlayer11_Overall,AwayPlayer11_Overall
273,Getafe,Levante,0,1,Matchweek 28,8.0,-20.0,3.0,-6.0,36.0,21.0,7.0,1.0,5.25,3.5,1.75,73,71,70,76,77,75,72,76,72,78,72.0,76.0,69.0,72.0,73,69,75,75,74,73,74,77
274,Málaga,Barcelona,0,2,Matchweek 28,-27.0,57.0,-5.0,8.0,13.0,69.0,0.0,11.0,1.25,6.0,13.0,79,85,75,87,77,87,75,86,75,92,74.0,83.0,77.0,81.0,59,81,77,85,68,81,69,83
275,Espanyol,Real Sociedad,2,1,Matchweek 28,-9.0,1.0,1.0,3.0,32.0,33.0,7.0,7.0,2.62,3.1,2.87,78,77,71,79,76,81,78,70,77,79,79.0,77.0,74.0,82.0,80,79,78,79,79,74,78,75
276,Atlético Madrid,Celta Vigo,3,0,Matchweek 28,33.0,6.0,8.0,-1.0,61.0,38.0,12.0,7.0,8.0,4.75,1.39,88,75,88,80,84,78,88,73,82,80,81.0,83.0,79.0,69.0,88,77,77,77,79,70,83,77
277,Las Palmas,Villarreal,0,2,Matchweek 28,-35.0,4.0,-2.0,-2.0,20.0,41.0,3.0,4.0,2.1,3.5,3.5,73,84,82,63,79,77,72,82,77,79,75.0,82.0,76.0,70.0,62,80,75,77,75,77,62,77
278,Athletic Club,Leganés,2,0,Matchweek 28,-4.0,-9.0,-3.0,-5.0,32.0,33.0,5.0,4.0,4.5,3.29,1.9,80,75,70,73,75,70,80,79,82,75,81.0,74.0,69.0,76.0,78,74,81,73,81,75,70,75
279,Alavés,Betis,1,3,Matchweek 28,-15.0,-9.0,-3.0,-2.0,31.0,37.0,9.0,7.0,3.6,3.29,2.14,77,81,72,78,76,70,70,76,76,81,74.0,72.0,72.0,77.0,73,78,75,70,75,65,72,63
280,Levante,Eibar,2,1,Matchweek 29,-19.0,-6.0,-2.0,-2.0,24.0,39.0,4.0,4.0,2.37,3.2,3.2,71,74,76,77,75,77,76,78,78,81,76.0,74.0,72.0,75.0,77,74,69,70,75,80,77,71
281,La Coruña,Las Palmas,1,1,Matchweek 29,-34.0,-37.0,-5.0,-3.0,19.0,20.0,2.0,2.0,5.0,3.75,1.72,72,73,78,82,74,79,74,77,81,77,79.0,75.0,79.0,73.0,80,76,75,73,76,75,74,75
282,Valencia,Alavés,3,1,Matchweek 29,24.0,-17.0,5.0,-6.0,56.0,31.0,13.0,6.0,7.5,4.5,1.44,80,77,79,72,74,76,81,70,82,74,79.0,72.0,77.0,73.0,76,75,78,71,77,75,83,72
283,Real Sociedad,Getafe,1,2,Matchweek 29,0.0,7.0,-1.0,-1.0,33.0,36.0,7.0,6.0,5.25,3.6,1.72,77,73,81,70,70,79,79,72,82,72,79.0,72.0,79.0,69.0,79,73,74,75,78,74,75,74
284,Betis,Espanyol,3,0,Matchweek 29,-7.0,-8.0,2.0,2.0,40.0,35.0,7.0,9.0,3.29,3.39,2.2,81,78,78,71,77,76,70,78,81,77,72.0,79.0,77.0,74.0,80,80,78,78,65,79,63,78
285,Leganés,Sevilla,2,1,Matchweek 29,-11.0,-6.0,-4.0,-2.0,33.0,45.0,4.0,9.0,2.1,3.29,3.7,75,82,73,79,79,81,75,79,75,81,76.0,83.0,74.0,83.0,73,80,75,79,75,82,75,79
286,Barcelona,Athletic Club,2,0,Matchweek 29,59.0,-2.0,8.0,1.0,72.0,35.0,13.0,7.0,15.0,8.0,1.16,85,80,87,70,87,75,93,80,83,82,81.0,69.0,81.0,78.0,79,75,85,81,81,75,83,81
287,Celta Vigo,Málaga,0,0,Matchweek 29,3.0,-29.0,-1.0,-6.0,38.0,13.0,6.0,0.0,7.0,4.5,1.44,77,79,80,75,73,77,80,75,83,75,74.0,77.0,69.0,77.0,77,75,77,77,77,68,66,69
288,Villarreal,Atlético Madrid,2,1,Matchweek 29,6.0,36.0,0.0,9.0,44.0,64.0,7.0,12.0,2.04,3.1,4.2,84,88,81,88,63,77,77,84,82,88,79.0,82.0,82.0,79.0,70,79,80,88,77,77,77,83
289,Real Madrid,Girona,6,3,Matchweek 29,37.0,4.0,6.0,0.0,57.0,43.0,12.0,12.0,17.0,7.5,1.16,85,71,84,76,85,70,87,74,94,73,90.0,77.0,86.0,74.0,87,76,82,74,84,73,82,72
290,Girona,Levante,1,1,Matchweek 30,1.0,-18.0,2.0,1.0,43.0,27.0,9.0,7.0,6.0,3.79,1.57,71,71,76,76,74,75,73,76,77,78,74.0,76.0,76.0,69.0,71,72,74,72,73,73,72,77
291,Athletic Club,Celta Vigo,1,1,Matchweek 30,-4.0,3.0,-2.0,-3.0,35.0,39.0,7.0,7.0,3.6,3.29,2.04,80,77,75,80,80,78,81,73,81,75,69.0,83.0,78.0,69.0,81,80,81,77,79,77,70,80
292,Las Palmas,Real Madrid,0,3,Matchweek 30,-37.0,40.0,-3.0,5.0,21.0,60.0,3.0,12.0,1.25,6.0,10.0,73,85,82,77,79,85,77,87,75,86,73.0,89.0,76.0,89.0,73,85,62,75,75,82,75,84
293,Sevilla,Barcelona,2,2,Matchweek 30,-7.0,61.0,0.0,5.0,45.0,75.0,6.0,13.0,1.66,4.0,4.75,82,85,81,87,79,87,83,87,73,92,83.0,83.0,78.0,81.0,79,81,80,85,82,81,76,83
294,Espanyol,Alavés,0,0,Matchweek 30,-11.0,-19.0,-1.0,-4.0,35.0,31.0,8.0,3.0,3.75,3.2,2.04,78,77,76,72,78,76,77,70,79,64,74.0,74.0,78.0,75.0,79,77,78,73,78,75,78,72
295,Leganés,Valencia,0,1,Matchweek 30,-10.0,26.0,-3.0,6.0,36.0,59.0,7.0,13.0,2.0,3.39,3.75,75,75,73,74,79,79,75,74,76,81,74.0,82.0,73.0,79.0,73,77,75,76,75,78,75,83
296,Eibar,Real Sociedad,0,0,Matchweek 30,-7.0,-1.0,-1.0,-1.0,39.0,33.0,4.0,4.0,2.87,3.39,2.37,74,77,74,79,77,81,78,77,73,82,74.0,77.0,75.0,79.0,74,79,77,74,80,78,71,75
297,Málaga,Villarreal,1,0,Matchweek 30,-29.0,7.0,-5.0,0.0,14.0,47.0,1.0,9.0,2.14,3.2,3.5,79,84,75,81,77,63,75,77,75,82,77.0,80.0,77.0,79.0,75,70,77,79,68,80,69,77
298,Atlético Madrid,La Coruña,1,0,Matchweek 30,35.0,-34.0,5.0,-5.0,64.0,20.0,9.0,3.0,13.0,5.75,1.22,88,72,88,78,77,78,84,74,82,81,79.0,79.0,81.0,80.0,82,75,77,77,83,76,59,74
299,Getafe,Betis,0,1,Matchweek 30,8.0,-4.0,1.0,3.0,39.0,43.0,6.0,10.0,3.75,3.5,1.95,73,81,79,78,77,77,72,70,68,81,72.0,72.0,72.0,77.0,73,80,75,72,74,78,74,63
300,La Coruña,Málaga,3,2,Matchweek 31,-35.0,-28.0,-3.0,-3.0,20.0,17.0,2.0,4.0,3.79,3.29,2.04,72,79,78,75,74,77,78,75,74,75,81.0,77.0,79.0,77.0,80,75,75,77,76,68,74,69
301,Alavés,Getafe,2,0,Matchweek 31,-19.0,7.0,-5.0,-3.0,32.0,39.0,4.0,6.0,3.2,3.0,2.45,77,73,72,70,76,79,70,72,64,72,74.0,72.0,75.0,75.0,73,73,75,75,75,74,72,74
302,Celta Vigo,Sevilla,4,0,Matchweek 31,3.0,-7.0,-2.0,-1.0,40.0,46.0,5.0,7.0,3.29,3.39,2.2,77,73,80,79,80,81,83,80,74,79,69.0,81.0,80.0,83.0,77,78,77,83,77,80,66,82
303,Betis,Eibar,2,0,Matchweek 31,-3.0,-7.0,4.0,-2.0,46.0,40.0,10.0,5.0,3.25,3.39,2.25,70,74,77,74,70,77,77,77,81,73,72.0,81.0,80.0,74.0,72,75,77,74,78,80,63,71
304,Barcelona,Leganés,3,1,Matchweek 31,61.0,-11.0,5.0,0.0,76.0,36.0,11.0,6.0,21.0,9.0,1.12,85,75,81,73,87,79,87,75,92,75,93.0,74.0,83.0,74.0,81,73,81,75,82,75,78,75
305,Levante,Las Palmas,2,1,Matchweek 31,-18.0,-40.0,2.0,-6.0,28.0,21.0,8.0,2.0,4.0,3.6,1.9,71,73,76,82,75,77,76,72,78,77,76.0,73.0,72.0,82.0,77,73,69,62,72,75,77,62
306,Real Madrid,Atlético Madrid,1,1,Matchweek 31,43.0,36.0,9.0,2.0,63.0,67.0,12.0,9.0,4.75,3.75,1.75,85,88,84,88,90,77,85,84,94,88,90.0,82.0,89.0,82.0,87,88,82,77,84,83,82,79
307,Real Sociedad,Girona,5,0,Matchweek 31,-1.0,1.0,-1.0,1.0,34.0,44.0,5.0,10.0,4.0,3.6,1.9,77,71,70,76,79,70,77,74,82,73,79.0,77.0,77.0,74.0,79,76,79,74,70,73,78,72
308,Valencia,Espanyol,1,0,Matchweek 31,27.0,-11.0,7.0,-2.0,62.0,36.0,13.0,8.0,6.5,4.33,1.5,80,78,79,71,74,79,81,74,82,79,79.0,72.0,77.0,70.0,76,78,78,79,77,72,83,78
309,Villarreal,Athletic Club,1,3,Matchweek 31,6.0,-4.0,0.0,-2.0,47.0,36.0,6.0,5.0,4.5,3.5,1.85,84,80,63,75,77,80,82,81,79,81,82.0,69.0,74.0,78.0,70,81,82,81,77,79,77,70
310,Girona,Betis,0,1,Matchweek 32,-4.0,-1.0,-6.0,8.0,44.0,49.0,7.0,12.0,3.1,3.39,2.29,71,70,76,78,70,70,74,77,73,72,77.0,77.0,74.0,78.0,76,80,74,72,73,78,72,63
311,Sevilla,Villarreal,2,2,Matchweek 32,-11.0,4.0,-7.0,0.0,46.0,47.0,4.0,6.0,4.5,3.75,1.8,73,84,79,81,83,82,83,78,78,82,80.0,80.0,79.0,79.0,80,82,82,70,82,77,76,77
312,Barcelona,Valencia,2,1,Matchweek 32,63.0,28.0,6.0,6.0,79.0,65.0,13.0,15.0,9.5,6.0,1.28,85,80,87,74,86,79,87,74,92,82,93.0,79.0,81.0,77.0,81,76,85,78,81,76,83,83
313,Las Palmas,Real Sociedad,0,1,Matchweek 32,-41.0,4.0,-6.0,3.0,21.0,37.0,1.0,7.0,1.95,3.6,3.79,73,70,82,79,77,81,72,77,77,82,82.0,77.0,73.0,79.0,75,79,75,79,75,70,62,78
314,Leganés,Celta Vigo,1,0,Matchweek 32,-13.0,7.0,-4.0,1.0,36.0,43.0,6.0,8.0,2.39,3.2,3.1,75,77,73,80,70,80,74,83,75,74,76.0,69.0,74.0,80.0,73,77,75,77,75,80,75,66
315,Athletic Club,La Coruña,2,3,Matchweek 32,-2.0,-34.0,2.0,-2.0,39.0,23.0,7.0,5.0,5.5,3.75,1.66,80,72,75,78,80,78,82,74,81,81,78.0,79.0,78.0,76.0,81,75,81,77,79,78,70,75
316,Eibar,Alavés,0,1,Matchweek 32,-9.0,-17.0,-4.0,-2.0,40.0,35.0,2.0,4.0,4.75,3.39,1.83,74,77,74,72,74,76,77,70,78,64,73.0,76.0,81.0,74.0,75,72,74,73,80,75,74,72
317,Atlético Madrid,Levante,3,0,Matchweek 32,36.0,-17.0,3.0,3.0,68.0,31.0,7.0,11.0,15.0,6.0,1.22,88,71,88,76,84,61,88,75,82,76,79.0,78.0,82.0,69.0,79,72,77,73,83,77,79,75
318,Getafe,Espanyol,1,0,Matchweek 32,5.0,-12.0,-3.0,-3.0,39.0,36.0,3.0,5.0,3.75,3.1,2.14,73,78,70,71,77,79,72,74,68,79,72.0,80.0,,72.0,72,70,75,78,74,72,74,78
319,Málaga,Real Madrid,1,2,Matchweek 32,-29.0,43.0,-2.0,7.0,17.0,64.0,4.0,13.0,1.28,5.5,10.0,79,85,75,84,75,77,76,90,75,86,78.0,85.0,74.0,75.0,77,82,75,84,77,86,68,82
320,La Coruña,Sevilla,0,0,Matchweek 33,-33.0,-11.0,1.0,-5.0,26.0,47.0,7.0,2.0,2.75,3.5,2.5,72,73,78,79,78,80,74,83,81,73,76.0,77.0,75.0,78.0,77,78,76,82,78,76,75,73
321,Celta Vigo,Barcelona,2,2,Matchweek 33,6.0,64.0,3.0,5.0,43.0,82.0,5.0,13.0,1.64,4.33,4.75,77,85,73,81,83,80,74,83,69,81,77.0,81.0,80.0,79.0,77,79,77,82,77,87,66,78
322,Villarreal,Leganés,2,1,Matchweek 33,4.0,-12.0,-2.0,-1.0,48.0,39.0,7.0,6.0,6.5,3.79,1.6,84,75,81,73,63,70,82,75,78,74,82.0,74.0,80.0,75.0,82,73,70,73,77,75,77,73
323,Espanyol,Eibar,0,1,Matchweek 33,-13.0,-10.0,-5.0,-4.0,36.0,40.0,4.0,1.0,3.39,3.1,2.29,78,74,76,77,78,78,79,73,74,78,80.0,81.0,78.0,74.0,76,70,79,80,72,75,78,71
324,Valencia,Getafe,1,2,Matchweek 33,27.0,6.0,3.0,-1.0,65.0,42.0,12.0,6.0,8.0,4.0,1.44,75,73,79,70,72,77,74,72,74,68,81.0,,82.0,72.0,77,73,79,75,77,74,83,74
325,Real Madrid,Athletic Club,1,1,Matchweek 33,44.0,-3.0,7.0,-1.0,67.0,39.0,13.0,7.0,12.0,7.0,1.19,85,80,84,75,90,80,85,81,94,81,90.0,69.0,86.0,75.0,89,81,87,81,82,79,84,70
326,Real Sociedad,Atlético Madrid,3,0,Matchweek 33,5.0,39.0,5.0,3.0,40.0,71.0,7.0,10.0,2.25,3.29,3.29,83,88,81,88,79,77,77,84,82,88,79.0,82.0,77.0,79.0,79,82,79,79,78,83,75,83
327,Alavés,Girona,1,2,Matchweek 33,-16.0,-5.0,1.0,-9.0,38.0,44.0,7.0,4.0,3.29,3.1,2.37,77,71,72,75,76,71,64,69,76,74,74.0,77.0,75.0,58.0,77,76,73,70,75,73,72,72
328,Betis,Las Palmas,1,0,Matchweek 33,0.0,-42.0,7.0,-5.0,52.0,21.0,15.0,1.0,7.5,5.25,1.36,70,73,77,77,70,72,77,77,81,75,72.0,76.0,78.0,63.0,80,62,72,75,78,75,63,75
329,Levante,Málaga,1,0,Matchweek 33,-20.0,-30.0,-1.0,-1.0,31.0,17.0,10.0,4.0,4.5,3.5,1.85,71,79,76,75,75,77,76,76,78,75,76.0,78.0,72.0,77.0,69,75,72,75,72,77,77,68
330,Leganés,La Coruña,0,0,Matchweek 34,-13.0,-33.0,-3.0,1.0,39.0,27.0,6.0,8.0,3.2,3.25,2.29,75,72,73,78,79,78,75,74,74,81,75.0,79.0,76.0,75.0,74,77,73,76,75,78,75,75
331,Eibar,Getafe,0,1,Matchweek 34,-9.0,7.0,-2.0,-1.0,43.0,45.0,4.0,9.0,4.0,3.2,2.04,74,73,74,70,74,77,77,72,78,68,73.0,72.0,78.0,70.0,75,68,80,75,75,74,74,74
332,Celta Vigo,Valencia,1,1,Matchweek 34,6.0,26.0,3.0,0.0,44.0,65.0,6.0,9.0,2.6,3.39,2.7,77,80,80,74,73,79,74,74,69,77,77.0,74.0,80.0,77.0,77,76,80,78,77,76,66,83
333,Girona,Espanyol,0,2,Matchweek 34,-4.0,-14.0,-5.0,-3.0,47.0,36.0,4.0,1.0,3.6,3.25,2.14,71,78,76,76,70,78,74,75,73,79,77.0,74.0,74.0,78.0,76,79,74,78,73,76,72,78
334,Málaga,Real Sociedad,2,0,Matchweek 34,-31.0,8.0,-2.0,9.0,17.0,43.0,4.0,10.0,1.72,3.6,5.25,79,83,75,79,77,70,75,79,76,77,75.0,77.0,77.0,76.0,75,79,75,79,68,74,69,70
335,Las Palmas,Alavés,0,4,Matchweek 34,-43.0,-17.0,-6.0,2.0,21.0,38.0,1.0,7.0,2.39,3.2,3.1,73,77,74,72,82,76,79,70,77,76,72.0,74.0,77.0,73.0,75,75,82,75,73,75,62,72
336,Atlético Madrid,Betis,0,0,Matchweek 34,36.0,1.0,1.0,5.0,71.0,55.0,7.0,15.0,6.0,3.75,1.61,88,70,77,78,82,77,81,70,79,81,81.0,72.0,82.0,77.0,77,72,83,77,79,78,83,63
337,Athletic Club,Levante,1,3,Matchweek 34,-3.0,-19.0,1.0,-1.0,40.0,34.0,5.0,10.0,5.5,3.75,1.66,80,71,75,77,80,75,81,73,81,78,69.0,76.0,78.0,74.0,81,72,81,72,79,75,70,77
338,Levante,Sevilla,2,1,Matchweek 35,-17.0,-10.0,1.0,-3.0,37.0,51.0,10.0,6.0,1.75,3.6,4.5,71,73,76,79,76,83,73,77,78,78,76.0,80.0,74.0,79.0,70,82,72,79,75,76,77,73
339,Espanyol,Las Palmas,1,1,Matchweek 35,-12.0,-47.0,-1.0,-7.0,39.0,21.0,4.0,0.0,9.5,4.75,1.36,78,73,78,79,79,72,78,75,72,76,70.0,82.0,78.0,63.0,76,62,72,75,78,75,78,75
340,Real Sociedad,Athletic Club,3,1,Matchweek 35,6.0,-5.0,7.0,-1.0,43.0,40.0,10.0,5.0,4.33,3.6,1.85,77,80,79,75,81,80,77,81,82,81,77.0,69.0,79.0,75.0,79,81,79,81,78,79,75,70
341,Real Madrid,Leganés,2,1,Matchweek 35,43.0,-13.0,0.0,-2.0,68.0,40.0,8.0,4.0,10.0,5.5,1.3,80,75,77,73,86,79,89,75,85,74,75.0,75.0,77.0,76.0,71,73,72,75,82,75,78,73
342,Villarreal,Celta Vigo,4,1,Matchweek 35,1.0,6.0,-5.0,3.0,51.0,45.0,4.0,6.0,5.0,3.75,1.72,84,77,81,80,63,73,82,74,78,69,82.0,77.0,80.0,80.0,82,77,70,77,77,80,77,66
343,Getafe,Girona,1,1,Matchweek 35,8.0,-6.0,1.0,-7.0,48.0,47.0,9.0,4.0,4.0,3.1,2.1,73,71,70,76,79,75,77,73,68,77,72.0,74.0,72.0,76.0,73,71,75,74,74,77,74,72
344,Alavés,Atlético Madrid,0,1,Matchweek 35,-13.0,36.0,6.0,0.0,41.0,72.0,10.0,8.0,2.37,3.1,3.29,66,69,76,77,76,84,74,81,70,79,64.0,81.0,72.0,82.0,73,79,75,88,75,77,62,79
345,Valencia,Eibar,0,0,Matchweek 35,26.0,-10.0,-1.0,-3.0,66.0,43.0,7.0,4.0,7.5,4.0,1.5,80,77,74,74,79,74,74,78,82,73,79.0,78.0,77.0,81.0,76,74,78,75,77,80,76,75
346,La Coruña,Barcelona,2,4,Matchweek 35,-33.0,68.0,2.0,7.0,28.0,86.0,8.0,11.0,1.25,6.0,12.0,72,85,78,81,74,87,81,87,79,86,76.0,92.0,77.0,93.0,71,83,76,81,78,85,75,83
347,Betis,Málaga,2,1,Matchweek 35,1.0,-29.0,4.0,-1.0,56.0,20.0,13.0,6.0,7.5,4.5,1.44,63,79,78,75,77,73,70,77,78,76,81.0,77.0,73.0,77.0,78,75,72,77,78,68,63,69
348,Sevilla,Real Sociedad,1,0,Matchweek 36,-11.0,8.0,0.0,4.0,51.0,46.0,5.0,12.0,3.1,3.79,2.1,73,77,79,79,79,81,76,77,83,82,83.0,79.0,80.0,79.0,79,79,82,74,79,78,76,75
349,Girona,Eibar,1,4,Matchweek 36,-6.0,-10.0,-2.0,-1.0,48.0,44.0,4.0,4.0,3.75,3.29,2.1,71,76,70,74,75,74,73,78,77,73,76.0,78.0,71.0,81.0,74,74,77,75,76,80,73,75
350,Athletic Club,Betis,2,0,Matchweek 36,-7.0,2.0,-5.0,3.0,40.0,59.0,4.0,13.0,3.29,3.29,2.25,80,63,70,78,75,77,78,70,82,78,78.0,73.0,81.0,72.0,69,77,75,78,74,77,84,63
351,Celta Vigo,La Coruña,1,1,Matchweek 36,3.0,-35.0,-4.0,-1.0,45.0,28.0,5.0,8.0,5.5,4.0,1.61,77,72,80,78,73,74,74,81,69,79,77.0,76.0,80.0,75.0,77,77,77,76,80,78,66,75
352,Villarreal,Valencia,1,0,Matchweek 36,4.0,26.0,0.0,-2.0,54.0,67.0,7.0,5.0,3.2,3.39,2.25,84,80,81,74,63,79,82,74,78,82,82.0,79.0,80.0,77.0,82,76,70,78,77,76,77,83
353,Málaga,Alavés,0,3,Matchweek 36,-30.0,-14.0,-1.0,3.0,20.0,41.0,3.0,9.0,3.1,3.2,2.39,64,77,75,76,73,74,77,64,76,76,78.0,74.0,77.0,77.0,75,75,77,62,68,61,69,61
354,Atlético Madrid,Espanyol,0,2,Matchweek 36,37.0,-12.0,1.0,0.0,75.0,40.0,8.0,4.0,10.0,4.2,1.39,88,78,85,78,77,75,84,79,81,74,82.0,80.0,79.0,72.0,77,70,83,78,79,76,83,78
355,Las Palmas,Getafe,0,1,Matchweek 36,-47.0,8.0,-6.0,3.0,22.0,49.0,1.0,10.0,2.0,3.29,4.0,73,73,82,70,72,79,77,72,75,75,76.0,,82.0,72.0,63,74,62,60,75,74,75,74
356,Barcelona,Real Madrid,2,2,Matchweek 36,70.0,44.0,7.0,1.0,89.0,71.0,13.0,8.0,4.5,4.33,1.66,85,85,87,90,87,85,86,87,87,94,92.0,90.0,93.0,86.0,81,89,85,89,81,87,83,85
357,Leganés,Levante,0,3,Matchweek 36,-14.0,-16.0,-1.0,1.0,40.0,40.0,4.0,12.0,3.89,3.2,2.1,71,71,73,77,70,75,79,73,75,78,74.0,76.0,76.0,74.0,74,72,73,75,75,73,75,77
358,Barcelona,Villarreal,5,1,Matchweek 34,64.0,5.0,3.0,-2.0,83.0,51.0,11.0,7.0,10.0,5.75,1.28,81,84,81,81,87,63,86,82,87,78,93.0,77.0,83.0,82.0,81,80,81,79,79,82,78,70
359,Sevilla,Real Madrid,3,2,Matchweek 34,-11.0,44.0,-4.0,4.0,48.0,68.0,3.0,11.0,2.62,3.7,2.45,73,80,79,77,79,90,81,87,78,86,83.0,85.0,79.0,75.0,80,82,79,84,82,82,76,78
360,Real Sociedad,Leganés,3,2,Matchweek 37,7.0,-17.0,2.0,-5.0,46.0,40.0,9.0,4.0,8.5,4.2,1.44,83,71,81,73,79,70,77,74,82,75,79.0,76.0,79.0,75.0,79,74,74,73,70,75,78,75
361,Alavés,Athletic Club,3,1,Matchweek 37,-11.0,-5.0,5.0,-2.0,44.0,43.0,9.0,4.0,2.89,3.29,2.5,77,80,76,70,76,75,74,78,64,82,76.0,78.0,72.0,81.0,73,69,75,74,75,81,72,84
362,Eibar,Las Palmas,1,0,Matchweek 37,-7.0,-48.0,3.0,-6.0,47.0,22.0,7.0,1.0,9.0,4.5,1.39,74,73,74,79,74,77,78,75,73,76,78.0,63.0,81.0,73.0,74,73,77,62,75,75,71,75
363,La Coruña,Villarreal,2,4,Matchweek 37,-35.0,5.0,-2.0,1.0,29.0,57.0,6.0,10.0,2.04,3.6,3.5,72,84,78,81,74,63,74,82,81,77,76.0,82.0,75.0,80.0,77,79,70,82,71,70,76,77
364,Betis,Sevilla,2,2,Matchweek 37,0.0,-10.0,0.0,1.0,59.0,54.0,10.0,8.0,2.7,3.39,2.62,63,73,78,81,77,79,70,76,77,83,73.0,83.0,72.0,80.0,78,79,80,82,72,79,78,76
365,Girona,Valencia,0,1,Matchweek 37,-9.0,25.0,-4.0,-2.0,48.0,67.0,4.0,2.0,2.75,3.39,2.5,71,75,76,74,70,79,74,72,73,74,77.0,74.0,74.0,81.0,77,74,58,76,73,74,72,77
366,Getafe,Atlético Madrid,0,1,Matchweek 37,9.0,35.0,3.0,-4.0,52.0,75.0,13.0,7.0,2.79,3.1,2.79,73,88,70,88,79,85,77,77,68,84,,88.0,72.0,82.0,73,81,75,82,74,88,74,83
367,Real Madrid,Celta Vigo,6,0,Matchweek 37,44.0,3.0,0.0,-3.0,72.0,46.0,8.0,3.0,9.0,5.0,1.36,85,77,85,80,87,73,90,75,86,69,89.0,77.0,89.0,80.0,87,77,85,77,71,77,86,66
368,Espanyol,Málaga,4,1,Matchweek 37,-10.0,-33.0,3.0,-3.0,43.0,20.0,7.0,3.0,6.25,3.7,1.61,83,64,75,75,79,73,74,77,78,75,80.0,76.0,72.0,77.0,70,77,78,75,76,77,78,69
369,Levante,Barcelona,5,4,Matchweek 37,-13.0,70.0,7.0,6.0,43.0,90.0,12.0,11.0,1.3,5.25,10.0,71,85,76,81,76,87,73,86,78,87,76.0,92.0,74.0,83.0,70,81,72,85,75,87,77,78
370,Celta Vigo,Levante,4,2,Matchweek 38,-3.0,-12.0,-9.0,7.0,46.0,46.0,3.0,15.0,4.1,4.0,1.8,77,75,80,77,78,61,73,78,83,60,69.0,69.0,77.0,72.0,80,70,77,75,77,73,77,77
371,Leganés,Betis,3,2,Matchweek 38,-18.0,0.0,-5.0,-1.0,40.0,60.0,1.0,8.0,2.5,3.6,2.7,76,63,73,77,70,70,74,76,76,77,73.0,73.0,73.0,72.0,75,77,75,78,75,70,73,65
372,Las Palmas,Girona,1,2,Matchweek 38,-49.0,-10.0,-6.0,-6.0,22.0,48.0,1.0,4.0,2.25,3.5,3.1,73,71,82,76,79,74,72,73,77,77,75.0,74.0,73.0,76.0,62,71,75,74,75,58,66,72
373,Málaga,Getafe,0,1,Matchweek 38,-36.0,8.0,-5.0,1.0,20.0,52.0,3.0,10.0,2.25,3.3,3.3,64,73,73,70,77,79,75,77,76,72,77.0,75.0,75.0,72.0,77,71,68,73,69,75,77,74
374,Sevilla,Alavés,1,0,Matchweek 38,-10.0,-9.0,1.0,8.0,55.0,47.0,8.0,9.0,8.0,4.75,1.4,73,77,79,74,79,70,76,74,81,75,83.0,79.0,80.0,77.0,79,75,82,62,82,61,79,72
375,Villarreal,Real Madrid,2,2,Matchweek 38,7.0,50.0,2.0,6.0,60.0,75.0,12.0,8.0,2.1,4.1,3.1,76,64,81,84,63,90,73,85,77,94,74.0,90.0,70.0,89.0,79,89,82,87,80,85,77,86
376,Valencia,La Coruña,2,1,Matchweek 38,26.0,-37.0,0.0,-4.0,70.0,29.0,5.0,3.0,8.0,4.75,1.4,75,72,79,78,72,74,74,78,81,79,82.0,76.0,79.0,77.0,76,72,78,71,83,71,70,72
377,Athletic Club,Espanyol,0,1,Matchweek 38,-7.0,-7.0,-4.0,7.0,43.0,46.0,4.0,10.0,3.6,3.5,2.04,80,83,78,78,82,75,78,79,81,78,69.0,80.0,75.0,72.0,78,78,81,76,84,79,72,74
378,Atlético Madrid,Eibar,2,2,Matchweek 38,36.0,-6.0,0.0,3.0,78.0,50.0,7.0,10.0,6.0,3.8,1.61,88,74,85,74,84,77,82,73,81,78,79.0,81.0,81.0,74.0,82,75,77,70,83,75,79,71
379,Barcelona,Real Sociedad,1,0,Matchweek 38,69.0,8.0,5.0,0.0,90.0,49.0,8.0,9.0,11.0,7.0,1.22,85,77,81,79,87,81,87,77,86,77,87.0,82.0,92.0,77.0,83,79,81,79,85,78,87,75
380,Juventus,Cagliari,3,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,1.14,89,72,89,77,85,76,82,74,85,70,90.0,71.0,88.0,73.0,86,75,83,72,80,68,82,64
381,Hellas Verona,Napoli,1,3,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.75,8.0,68,83,74,83,70,87,75,80,68,77,73.0,79.0,72.0,85.0,77,84,69,79,76,77,73,79
382,Atalanta,Roma,0,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.3,3.2,78,80,77,86,72,77,77,84,73,81,70.0,84.0,84.0,79.0,75,83,76,77,73,78,71,84
