,home_team_name,away_team_name,home_score,away_score,Matchweek,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H,HomePlayer1_Overall,AwayPlayer1_Overall,HomePlayer2_Overall,AwayPlayer2_Overall,HomePlayer3_Overall,AwayPlayer3_Overall,HomePlayer4_Overall,AwayPlayer4_Overall,HomePlayer5_Overall,AwayPlayer5_Overall,HomePlayer6_Overall,AwayPlayer6_Overall,HomePlayer7_Overall,AwayPlayer7_Overall,HomePlayer8_Overall,AwayPlayer8_Overall,HomePlayer9_Overall,AwayPlayer9_Overall,HomePlayer10_Overall,AwayPlayer10_Overall,HomePlayer11_Overall,AwayPlayer11_Overall
287,Osasuna,Atlético Madrid,0,5,Matchweek 29,-4.0,10.0,-3.0,2.0,35.0,46.0,7.0,7.0,1.8,3.25,5.0,70,91,70,85,69,79,73,85,68,80,65,85,75,82,75,77,74,82,70,82,65,83
288,Alavés,Real Sociedad,2,0,Matchweek 29,-10.0,12.0,-1.0,3.0,32.0,47.0,5.0,10.0,1.95,3.5,3.8,75,76,76,75,79,77,74,76,77,77,77,82,74,82,79,79,70,72,75,76,74,78
289,Real Madrid,Valencia,3,0,Matchweek 29,32.0,-1.0,2.0,-2.0,59.0,43.0,7.0,6.0,8.0,4.75,1.36,88,83,85,76,89,81,85,80,91,86,88,81,87,80,90,83,87,75,77,80,80,83
290,Granada,Villarreal,0,1,Matchweek 30,2.0,8.0,1.0,0.0,42.0,44.0,9.0,6.0,2.4,3.2,3.1,71,82,73,83,69,81,76,65,73,78,75,72,66,76,73,79,68,64,72,73,75,69
291,Mallorca,Leganés,1,1,Matchweek 30,-21.0,-21.0,-5.0,-2.0,25.0,23.0,4.0,4.0,2.87,2.9,2.8,70,77,72,76,75,75,69,74,72,64,69,68,72,79,72,76,71,74,69,73,63,73
292,Sevilla,Barcelona,0,0,Matchweek 30,12.0,38.0,3.0,5.0,51.0,64.0,11.0,12.0,2.05,3.6,3.4,81,90,77,82,79,88,76,86,82,89,82,89,79,94,78,85,77,87,78,67,81,84
293,Espanyol,Levante,1,3,Matchweek 30,-21.0,-8.0,1.0,-3.0,24.0,35.0,5.0,6.0,3.8,3.5,1.95,80,76,77,77,79,78,78,78,80,75,78,75,75,73,75,74,78,77,79,75,74,80
294,Athletic Club,Betis,1,0,Matchweek 30,6.0,-7.0,4.0,-2.0,39.0,34.0,8.0,5.0,3.75,3.25,2.1,73,78,76,83,80,76,74,84,82,83,82,84,77,81,81,72,79,80,78,71,80,80
295,Getafe,Eibar,1,1,Matchweek 30,11.0,-16.0,0.0,0.0,47.0,28.0,5.0,4.0,5.0,3.4,1.8,82,80,83,71,83,73,80,77,79,78,75,80,73,79,74,80,77,80,79,79,82,77
296,Atlético Madrid,Valladolid,1,0,Matchweek 30,15.0,-9.0,5.0,-3.0,49.0,33.0,9.0,7.0,11.0,4.5,1.36,91,68,85,76,82,69,80,66,83,77,83,74,80,73,82,73,80,71,80,74,64,74
297,Celta Vigo,Alavés,6,0,Matchweek 30,-13.0,-8.0,-1.0,0.0,27.0,35.0,6.0,8.0,4.5,3.25,1.9,76,75,76,79,78,74,78,77,75,74,78,77,85,69,80,76,75,75,68,69,61,74
298,Valencia,Osasuna,2,0,Matchweek 30,-4.0,-9.0,-2.0,-5.0,43.0,35.0,5.0,4.0,4.0,3.5,1.9,83,70,78,72,82,76,81,70,83,69,80,73,86,72,83,75,80,74,63,76,83,68
299,Real Sociedad,Real Madrid,1,2,Matchweek 30,10.0,35.0,-2.0,6.0,47.0,62.0,7.0,9.0,1.75,4.2,4.1,76,88,77,85,76,89,80,85,79,88,82,87,70,85,74,87,60,77,78,85,69,79
300,Villarreal,Sevilla,2,2,Matchweek 31,9.0,12.0,2.0,2.0,47.0,52.0,9.0,9.0,2.7,3.3,2.6,82,81,79,80,83,80,73,83,81,76,82,76,78,64,76,79,74,79,76,78,73,81
301,Leganés,Granada,0,0,Matchweek 31,-21.0,1.0,-2.0,0.0,24.0,42.0,5.0,6.0,3.3,2.9,2.37,77,71,76,62,75,76,74,73,75,72,79,66,74,69,64,74,68,68,76,72,73,75
302,Levante,Atlético Madrid,0,1,Matchweek 31,-6.0,16.0,2.0,6.0,38.0,52.0,6.0,9.0,1.65,3.6,5.75,76,91,76,79,77,82,77,85,77,85,78,77,78,80,76,82,75,83,66,81,78,80
303,Valladolid,Getafe,1,1,Matchweek 31,-10.0,11.0,-3.0,-1.0,33.0,48.0,4.0,6.0,2.45,2.87,3.4,81,82,77,83,77,80,75,74,79,75,73,73,70,74,76,77,77,78,74,79,68,67
304,Barcelona,Athletic Club,1,0,Matchweek 31,38.0,7.0,7.0,4.0,65.0,42.0,10.0,11.0,10.0,5.25,1.3,90,73,82,76,88,80,89,74,84,82,89,77,94,73,85,73,89,78,87,74,84,69
305,Alavés,Osasuna,0,1,Matchweek 31,-14.0,-11.0,-6.0,-6.0,35.0,35.0,5.0,4.0,2.9,3.1,2.55,82,72,76,72,75,69,79,73,77,73,77,68,74,74,79,65,70,75,75,70,74,65
306,Real Sociedad,Celta Vigo,0,1,Matchweek 31,9.0,-7.0,-4.0,5.0,47.0,30.0,4.0,6.0,4.0,3.25,2.0,76,76,75,78,77,75,77,85,79,80,82,64,82,75,79,74,60,68,78,61,57,80
307,Real Madrid,Mallorca,2,0,Matchweek 31,36.0,-21.0,5.0,-4.0,65.0,26.0,12.0,4.0,17.0,9.0,1.12,88,70,85,72,89,75,85,69,91,72,87,72,90,73,85,72,77,74,80,71,79,69
308,Eibar,Valencia,1,0,Matchweek 31,-16.0,-2.0,-3.0,-1.0,29.0,46.0,5.0,8.0,2.55,3.4,2.7,80,83,73,76,77,82,76,81,76,83,79,80,79,86,79,81,80,80,69,83,80,75
309,Betis,Espanyol,1,0,Matchweek 31,-8.0,-23.0,-2.0,-1.0,34.0,24.0,4.0,5.0,3.4,3.3,2.15,78,80,78,68,83,74,76,78,84,76,83,80,84,78,81,78,80,79,71,74,80,67
310,Sevilla,Valladolid,1,1,Matchweek 32,12.0,-10.0,2.0,0.0,53.0,34.0,7.0,5.0,9.0,4.4,1.4,81,81,77,65,83,76,79,69,76,66,82,73,79,73,82,71,79,74,81,74,81,66
311,Athletic Club,Mallorca,3,1,Matchweek 32,6.0,-23.0,0.0,-7.0,42.0,26.0,8.0,4.0,7.5,4.0,1.5,73,70,80,72,80,75,74,75,82,69,82,72,81,72,79,73,78,71,80,69,69,63
312,Celta Vigo,Barcelona,2,2,Matchweek 32,-6.0,39.0,6.0,7.0,33.0,68.0,8.0,13.0,1.61,4.2,5.25,76,90,76,82,78,88,78,86,78,89,85,94,72,87,74,84,68,86,77,71,74,86
313,Osasuna,Leganés,2,1,Matchweek 32,-10.0,-21.0,-6.0,-3.0,38.0,25.0,7.0,5.0,3.6,3.0,2.25,72,77,72,79,70,79,73,74,73,70,68,68,74,79,75,76,76,76,70,73,68,65
314,Atlético Madrid,Alavés,2,1,Matchweek 32,17.0,-15.0,7.0,-7.0,55.0,35.0,11.0,4.0,11.0,4.75,1.33,91,82,85,75,82,77,85,69,80,72,85,76,83,76,82,75,77,66,82,64,80,72
315,Levante,Betis,4,2,Matchweek 32,-7.0,-7.0,1.0,-2.0,38.0,37.0,6.0,7.0,2.62,3.3,2.62,76,78,77,78,78,83,82,84,78,84,75,80,76,83,73,80,74,80,77,75,80,80
316,Villarreal,Valencia,2,0,Matchweek 32,9.0,-3.0,3.0,-2.0,48.0,46.0,10.0,5.0,3.2,3.25,2.25,82,83,79,82,83,80,73,86,81,81,82,80,78,83,76,75,69,80,74,63,73,83
317,Granada,Eibar,1,2,Matchweek 32,1.0,-15.0,0.0,-1.0,43.0,32.0,6.0,5.0,3.25,3.0,2.37,65,80,73,71,69,73,73,75,75,78,66,80,73,79,74,74,68,79,75,69,75,79
318,Espanyol,Real Madrid,0,1,Matchweek 32,-24.0,38.0,-1.0,8.0,24.0,68.0,4.0,12.0,1.44,4.75,6.5,80,88,79,85,80,89,78,85,78,91,75,88,78,87,75,85,79,87,74,77,63,86
319,Getafe,Real Sociedad,2,1,Matchweek 32,11.0,8.0,-1.0,-4.0,49.0,47.0,4.0,1.0,3.1,3.0,2.5,82,76,75,75,80,76,74,77,75,79,73,82,74,79,77,74,78,60,79,69,67,74
320,Mallorca,Celta Vigo,5,1,Matchweek 33,-25.0,-6.0,-5.0,7.0,26.0,34.0,1.0,8.0,2.37,3.2,3.2,70,76,71,76,72,78,75,78,69,85,72,80,73,64,72,75,71,68,69,61,63,80
321,Leganés,Sevilla,0,3,Matchweek 33,-22.0,12.0,-3.0,0.0,25.0,54.0,2.0,7.0,1.95,3.2,4.5,77,81,76,77,75,76,74,76,79,64,75,82,79,77,76,79,74,78,65,77,65,78
322,Barcelona,Atlético Madrid,2,2,Matchweek 33,39.0,18.0,3.0,8.0,69.0,58.0,11.0,13.0,4.75,3.6,1.8,90,91,82,85,88,79,86,82,89,85,89,82,94,77,85,80,87,84,84,83,71,81
323,Alavés,Granada,0,2,Matchweek 33,-16.0,0.0,-6.0,-2.0,35.0,43.0,3.0,5.0,3.6,2.9,2.3,75,65,76,62,79,69,74,76,77,73,77,72,74,71,79,69,70,74,76,68,75,72
324,Valencia,Athletic Club,0,2,Matchweek 33,-5.0,8.0,-4.0,2.0,46.0,45.0,4.0,8.0,3.2,3.0,2.5,83,73,78,80,82,80,81,74,83,82,86,82,77,77,83,81,75,79,80,78,63,80
325,Valladolid,Levante,0,0,Matchweek 33,-10.0,-5.0,-1.0,3.0,35.0,41.0,6.0,8.0,3.2,3.3,2.3,81,76,76,76,77,77,75,78,73,78,79,75,71,76,74,75,77,77,74,78,68,80
326,Betis,Villarreal,0,2,Matchweek 33,-9.0,11.0,-2.0,4.0,37.0,51.0,4.0,13.0,2.4,3.5,2.87,78,82,83,83,76,73,84,81,83,65,84,80,80,76,81,73,80,79,71,73,80,69
327,Real Sociedad,Espanyol,2,1,Matchweek 33,7.0,-25.0,-5.0,-4.0,47.0,24.0,1.0,4.0,4.2,3.5,1.85,80,80,75,78,77,80,76,78,80,75,79,78,82,75,82,79,79,74,60,62,69,63
328,Eibar,Osasuna,0,2,Matchweek 33,-14.0,-9.0,2.0,-5.0,35.0,41.0,8.0,7.0,3.3,3.1,2.3,80,72,73,72,76,69,76,73,79,73,74,68,79,74,80,65,80,75,69,70,80,65
329,Real Madrid,Getafe,1,0,Matchweek 33,39.0,12.0,7.0,1.0,71.0,52.0,15.0,6.0,8.5,4.75,1.36,88,82,85,83,89,80,85,74,88,75,87,73,90,74,87,77,86,78,80,79,79,82
330,Atlético Madrid,Mallorca,3,0,Matchweek 34,18.0,-21.0,3.0,0.0,59.0,29.0,13.0,4.0,11.0,5.25,1.28,91,70,85,72,85,69,80,72,85,69,83,70,80,72,82,73,81,74,80,69,64,63
331,Celta Vigo,Betis,1,1,Matchweek 34,-10.0,-11.0,3.0,-4.0,34.0,37.0,8.0,4.0,3.4,3.4,2.15,76,78,77,78,76,77,78,84,75,80,78,80,85,81,80,80,75,71,68,80,61,84
332,Valladolid,Alavés,1,0,Matchweek 34,-10.0,-18.0,-1.0,-10.0,36.0,35.0,4.0,3.0,3.2,2.8,2.62,81,75,69,76,66,79,77,74,73,77,79,77,73,79,70,77,76,69,74,75,66,66
333,Granada,Valencia,2,2,Matchweek 34,2.0,-7.0,0.0,-3.0,46.0,46.0,5.0,3.0,2.55,3.2,2.9,71,83,62,78,73,76,69,82,76,80,66,81,73,86,68,79,72,75,75,80,75,80
334,Athletic Club,Real Madrid,0,1,Matchweek 34,10.0,40.0,4.0,5.0,48.0,74.0,10.0,15.0,1.7,3.9,5.0,73,88,80,85,80,81,74,89,82,87,82,90,77,85,81,87,79,77,78,83,80,76
335,Espanyol,Leganés,0,1,Matchweek 34,-26.0,-25.0,-5.0,-4.0,24.0,25.0,1.0,2.0,2.9,2.9,2.7,80,77,74,76,79,74,80,79,78,70,78,76,75,68,78,76,75,76,79,74,74,73
336,Osasuna,Getafe,0,0,Matchweek 34,-7.0,11.0,2.0,0.0,44.0,52.0,9.0,6.0,2.55,2.9,3.1,72,82,76,83,73,80,72,74,76,75,69,73,75,74,74,77,76,80,70,78,68,79
337,Villarreal,Barcelona,1,4,Matchweek 34,13.0,39.0,5.0,1.0,54.0,70.0,13.0,9.0,1.72,4.0,4.33,82,90,79,82,83,88,73,89,81,89,82,94,78,85,76,89,74,87,76,82,73,84
338,Levante,Real Sociedad,1,1,Matchweek 34,-5.0,8.0,3.0,-2.0,42.0,50.0,8.0,3.0,2.45,3.4,2.9,76,80,77,77,82,80,78,79,75,82,76,72,75,70,73,74,74,78,77,69,80,57
339,Sevilla,Eibar,1,0,Matchweek 34,15.0,-16.0,3.0,0.0,57.0,35.0,7.0,8.0,8.0,4.33,1.44,81,80,80,71,77,75,83,78,79,80,82,76,79,80,82,76,79,80,78,79,81,73
340,Valencia,Valladolid,2,1,Matchweek 35,-7.0,-9.0,-5.0,1.0,47.0,39.0,4.0,6.0,4.2,3.2,2.0,76,81,82,65,81,76,83,77,80,73,81,71,86,77,77,74,80,74,63,65,75,66
341,Celta Vigo,Atlético Madrid,1,1,Matchweek 35,-10.0,21.0,-3.0,5.0,35.0,62.0,8.0,13.0,2.0,3.2,4.2,76,91,78,85,78,79,75,82,78,85,85,85,75,83,72,82,74,77,61,80,77,82
342,Betis,Osasuna,3,0,Matchweek 35,-11.0,-7.0,-3.0,4.0,38.0,45.0,4.0,10.0,3.5,3.4,2.05,69,72,78,72,76,69,84,73,83,73,80,65,80,75,81,69,80,75,71,70,80,65
343,Getafe,Villarreal,1,3,Matchweek 35,11.0,10.0,0.0,1.0,53.0,54.0,6.0,10.0,2.87,3.0,2.6,82,82,83,83,80,73,74,81,75,82,73,78,74,76,77,76,78,73,71,79,82,69
344,Barcelona,Espanyol,1,0,Matchweek 35,42.0,-27.0,4.0,-4.0,73.0,24.0,9.0,0.0,19.0,8.0,1.14,90,80,82,78,88,78,86,75,89,78,89,75,94,79,85,74,89,78,87,62,82,63
345,Mallorca,Levante,2,0,Matchweek 35,-24.0,-5.0,-3.0,1.0,29.0,43.0,4.0,8.0,3.3,3.6,2.05,70,76,72,76,75,77,69,77,72,77,69,78,73,82,72,78,71,75,69,78,63,80
346,Eibar,Leganés,0,0,Matchweek 35,-17.0,-24.0,-1.0,-3.0,35.0,28.0,7.0,5.0,3.1,3.0,2.45,80,77,71,76,73,74,78,79,80,70,76,76,79,68,74,76,79,76,69,74,80,73
347,Athletic Club,Sevilla,1,2,Matchweek 35,9.0,16.0,2.0,4.0,48.0,60.0,9.0,9.0,2.45,3.0,3.1,73,78,76,77,80,83,82,76,82,76,77,64,81,82,73,77,79,79,78,77,69,78
348,Real Sociedad,Granada,2,3,Matchweek 35,8.0,2.0,-1.0,1.0,51.0,47.0,4.0,5.0,5.25,3.6,1.72,80,71,77,62,77,69,80,76,79,73,82,66,82,73,72,74,67,68,69,72,57,75
349,Real Madrid,Alavés,2,0,Matchweek 35,41.0,-19.0,5.0,-5.0,77.0,35.0,15.0,0.0,13.0,6.5,1.2,88,75,81,75,85,79,88,77,87,74,90,79,87,77,81,69,83,72,80,75,76,66
350,Osasuna,Celta Vigo,2,1,Matchweek 36,-10.0,-10.0,0.0,-4.0,45.0,36.0,10.0,6.0,2.45,3.0,3.2,72,67,69,78,73,76,73,78,68,75,76,85,75,80,74,75,76,72,70,74,68,80
351,Valladolid,Barcelona,0,1,Matchweek 36,-10.0,43.0,0.0,4.0,39.0,76.0,6.0,11.0,1.3,5.25,9.5,81,90,76,82,69,88,66,89,77,94,75,85,79,89,73,87,70,82,74,84,65,71
352,Atlético Madrid,Betis,1,0,Matchweek 36,21.0,-8.0,4.0,-1.0,63.0,41.0,11.0,7.0,8.0,3.8,1.5,91,69,82,83,85,84,85,84,83,80,82,83,77,80,80,80,82,81,80,75,80,80
353,Espanyol,Eibar,0,2,Matchweek 36,-28.0,-17.0,-4.0,-2.0,24.0,36.0,0.0,7.0,2.25,3.2,3.4,80,80,78,71,80,73,78,75,75,78,78,76,75,80,79,79,74,80,67,79,63,73
354,Levante,Athletic Club,1,2,Matchweek 36,-7.0,8.0,0.0,2.0,43.0,48.0,5.0,6.0,2.1,3.2,3.8,76,73,76,76,78,80,82,74,78,82,75,82,76,73,75,78,73,80,77,74,80,69
355,Leganés,Valencia,1,0,Matchweek 36,-24.0,-6.0,-3.0,-3.0,29.0,50.0,5.0,4.0,2.3,3.1,3.4,77,76,74,78,79,82,74,81,70,83,76,81,68,86,76,77,76,80,74,80,73,80
356,Sevilla,Mallorca,2,0,Matchweek 36,17.0,-22.0,5.0,1.0,63.0,32.0,11.0,6.0,8.5,4.75,1.4,78,70,77,72,83,75,79,69,76,72,82,69,79,72,78,73,77,72,78,69,81,63
357,Alavés,Getafe,0,0,Matchweek 36,-21.0,9.0,-6.0,-2.0,35.0,53.0,0.0,5.0,2.25,3.0,3.5,75,82,75,83,79,74,77,80,77,75,74,74,69,77,72,80,78,78,75,71,66,82
358,Villarreal,Real Sociedad,1,2,Matchweek 36,12.0,7.0,3.0,-1.0,57.0,51.0,10.0,4.0,3.1,3.25,2.3,82,80,83,77,73,79,82,82,80,70,76,74,73,60,79,78,73,67,69,69,62,57
359,Granada,Real Madrid,1,2,Matchweek 36,3.0,43.0,2.0,5.0,50.0,80.0,8.0,15.0,1.45,4.5,6.5,71,88,62,85,73,89,72,85,75,88,73,87,71,90,68,87,72,77,75,86,75,80
360,Eibar,Valladolid,3,1,Matchweek 37,-15.0,-11.0,-1.0,-1.0,39.0,39.0,7.0,5.0,3.8,3.1,2.1,74,68,73,76,75,69,75,74,76,77,80,73,76,73,74,70,80,76,79,75,73,77
361,Celta Vigo,Levante,2,3,Matchweek 37,-11.0,-8.0,-5.0,-3.0,36.0,43.0,3.0,5.0,5.25,4.0,1.61,67,78,76,77,78,77,75,77,85,78,80,78,75,76,68,73,61,74,80,77,77,80
362,Valencia,Espanyol,1,0,Matchweek 37,-7.0,-30.0,-2.0,-5.0,50.0,24.0,4.0,0.0,6.0,4.0,1.53,83,80,75,68,78,79,81,80,83,78,80,78,81,75,77,78,76,75,75,79,83,74
363,Real Sociedad,Sevilla,0,0,Matchweek 37,8.0,19.0,1.0,7.0,54.0,66.0,7.0,13.0,2.9,3.3,2.37,80,78,75,80,77,76,76,76,80,64,79,82,82,77,82,78,72,81,69,77,57,78
364,Mallorca,Granada,1,2,Matchweek 37,-24.0,2.0,1.0,2.0,32.0,50.0,6.0,7.0,3.5,3.4,2.05,70,71,71,69,72,73,75,69,69,76,72,73,73,75,72,66,71,73,69,68,63,75
365,Getafe,Atlético Madrid,0,2,Matchweek 37,9.0,22.0,-3.0,4.0,54.0,66.0,5.0,11.0,2.25,2.9,3.6,82,91,83,85,74,79,80,85,74,85,75,82,74,80,77,84,78,83,82,81,67,64
366,Athletic Club,Leganés,0,2,Matchweek 37,9.0,-23.0,1.0,-1.0,51.0,32.0,9.0,7.0,4.75,3.4,1.8,73,77,76,76,80,70,74,76,82,74,82,68,73,76,79,76,78,74,80,65,69,73
367,Barcelona,Osasuna,1,2,Matchweek 37,44.0,-9.0,5.0,0.0,79.0,48.0,11.0,10.0,17.0,8.0,1.14,90,72,82,72,88,76,86,69,94,75,85,75,67,74,82,76,79,70,71,65,86,68
368,Real Madrid,Villarreal,2,1,Matchweek 37,44.0,11.0,5.0,0.0,83.0,57.0,15.0,9.0,6.0,4.75,1.45,88,82,85,79,89,73,85,81,91,76,88,72,87,69,90,73,87,79,80,64,76,73
369,Betis,Alavés,1,2,Matchweek 37,-9.0,-21.0,0.0,-5.0,41.0,36.0,4.0,1.0,3.1,3.3,2.3,69,75,78,75,76,79,84,74,83,79,84,70,80,77,80,69,71,72,80,66,62,64
370,Alavés,Barcelona,0,5,Matchweek 38,-20.0,43.0,-2.0,4.0,39.0,79.0,4.0,10.0,1.53,4.33,5.5,75,85,79,89,74,89,77,94,74,85,79,87,69,82,72,84,78,71,75,86,66,87
371,Valladolid,Betis,2,0,Matchweek 38,-13.0,-10.0,-3.0,1.0,39.0,41.0,4.0,4.0,2.62,3.3,2.62,68,69,69,83,77,84,75,84,79,80,70,80,71,80,75,80,74,75,77,71,74,84
372,Villarreal,Eibar,4,0,Matchweek 38,10.0,-13.0,-3.0,3.0,57.0,42.0,6.0,7.0,6.0,4.0,1.53,78,74,83,71,73,73,81,78,82,80,78,79,76,74,76,79,73,80,79,80,78,69
373,Sevilla,Valencia,1,0,Matchweek 38,19.0,-6.0,4.0,1.0,67.0,53.0,13.0,7.0,4.0,3.4,1.9,78,76,77,76,79,82,76,83,82,81,77,86,82,80,79,80,78,75,77,80,78,63
374,Atlético Madrid,Real Sociedad,1,1,Matchweek 38,24.0,8.0,6.0,0.0,69.0,55.0,11.0,8.0,4.5,3.0,1.95,91,80,82,77,85,76,83,79,77,82,82,70,82,74,84,60,83,78,79,69,80,57
375,Levante,Getafe,1,0,Matchweek 38,-7.0,7.0,-2.0,-4.0,46.0,54.0,5.0,2.0,1.66,3.8,5.0,78,82,76,83,77,80,76,79,77,75,75,74,77,77,82,78,75,79,75,71,78,82
376,Granada,Athletic Club,4,0,Matchweek 38,3.0,7.0,1.0,-3.0,53.0,51.0,10.0,6.0,3.4,3.5,2.0,71,79,73,76,69,80,76,77,73,81,72,73,66,73,73,78,68,80,72,74,75,70
377,Leganés,Real Madrid,2,2,Matchweek 38,-21.0,45.0,4.0,5.0,35.0,86.0,10.0,15.0,2.35,3.8,2.62,77,87,76,81,74,89,75,87,70,87,76,77,68,81,76,83,74,86,65,80,73,79
378,Osasuna,Mallorca,2,2,Matchweek 38,-8.0,-25.0,-1.0,-4.0,51.0,32.0,10.0,6.0,4.2,3.75,1.75,70,67,72,71,69,68,73,72,73,75,73,69,76,72,65,73,75,72,69,74,76,71
379,Espanyol,Celta Vigo,0,0,Matchweek 38,-31.0,-12.0,-5.0,-2.0,24.0,36.0,0.0,2.0,1.66,3.8,5.0,67,67,68,78,79,75,80,85,78,77,75,64,78,75,79,74,74,61,62,80,62,77
380,Parma,Juventus,0,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,5.25,9.0,75,86,70,77,76,89,73,86,73,83,73,93,71,84,73,85,78,85,70,86,64,85
381,Fiorentina,Napoli,3,4,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,3.75,4.75,73,78,76,85,79,79,65,84,64,83,79,87,74,81,69,73,79,87,60,89,78,85
382,Udinese,Milan,1,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,3.3,3.75,78,85,73,77,75,80,75,82,76,80,77,80,74,76,76,83,76,80,74,79,71,80
383,SPAL,Atalanta,2,3,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,3.75,4.75,76,76,65,78,72,77,74,76,69,85,75,78,72,78,74,73,76,78,77,77,69,82
384,Roma,Genoa,3,3,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.2,1.45,83,75,78,78,76,74,79,79,84,75,82,75,78,73,80,66,74,77,81,76,75,70
385,Torino,Sassuolo,2,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.5,1.85,84,81,81,74,74,70,79,72,82,75,80,77,71,72,78,70,75,74,71,71,77,76
386,Hellas Verona,Bologna,1,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.2,3.4,74,76,77,76,71,76,70,75,71,73,74,77,71,78,60,77,69,76,75,73,74,68
387,Sampdoria,Lazio,0,3,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,3.4,3.5,77,82,72,77,76,84,76,80,77,81,74,86,79,79,76,85,73,80,83,80,73,83
388,Cagliari,Brescia,0,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.6,1.83,75,71,67,68,83,75,76,70,78,75,76,68,77,70,75,72,65,71,73,70,78,71
389,Inter,Lecce,4,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.25,1.22,88,75,80,68,85,73,81,73,77,68,75,73,79,70,75,70,86,72,81,68,79,72
390,Bologna,SPAL,1,0,Matchweek 2,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,4.6,3.5,1.8,76,76,76,65,60,72,76,74,75,69,73,75,77,72,78,74,75,76,77,77,73,69
391,Milan,Brescia,1,0,Matchweek 2,-1.0,1.0,-1.0,1.0,0.0,3.0,0.0,3.0,8.0,4.33,1.44,85,71,77,68,74,75,80,70,82,75,80,70,83,68,80,70,79,71,80,70,79,71
392,Juventus,Napoli,4,3,Matchweek 2,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.2,3.4,1.95,86,78,77,85,85,84,86,83,83,87,93,81,84,73,85,87,85,89,86,80,85,85
393,Lazio,Roma,1,1,Matchweek 2,3.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,3.3,3.6,2.15,82,83,77,78,84,79,84,84,80,82,86,78,79,80,85,74,80,76,80,81,83,75
394,Sassuolo,Sampdoria,4,1,Matchweek 2,-1.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,3.2,3.4,2.25,81,77,74,72,75,76,75,78,73,75,77,77,71,79,70,73,78,66,74,83,76,73
395,Udinese,Parma,1,3,Matchweek 2,1.0,-1.0,1.0,-1.0,3.0,0.0,3.0,0.0,3.75,3.4,2.05,78,75,73,70,75,75,76,76,78,73,77,73,77,71,74,73,74,78,76,70,74,64
396,Genoa,Fiorentina,2,1,Matchweek 2,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,2.75,3.3,2.62,75,73,78,76,74,79,79,62,75,65,75,79,73,64,66,79,77,74,76,79,70,78
397,Cagliari,Inter,1,2,Matchweek 2,-1.0,4.0,-1.0,4.0,0.0,3.0,0.0,3.0,1.66,3.75,5.5,83,88,83,80,75,85,72,81,76,77,76,75,77,79,73,75,75,86,73,81,74,79
398,Lecce,Hellas Verona,0,1,Matchweek 2,-4.0,0.0,-4.0,0.0,0.0,1.0,0.0,1.0,3.8,3.5,1.95,75,74,73,77,70,71,71,70,73,71,68,71,71,70,73,60,68,75,70,75,72,74
399,Atalanta,Torino,2,3,Matchweek 2,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.75,4.0,1.57,76,84,78,81,78,79,76,82,85,71,78,77,73,78,78,75,84,75,77,75,82,77
400,Fiorentina,Juventus,0,0,Matchweek 3,-2.0,2.0,-2.0,2.0,0.0,6.0,0.0,6.0,1.72,3.8,4.75,73,86,76,85,79,86,74,83,65,93,79,84,74,85,58,79,79,85,77,86,78,85
401,Napoli,Sampdoria,2,0,Matchweek 3,0.0,-6.0,0.0,-6.0,3.0,0.0,3.0,0.0,10.0,6.5,1.25,78,77,79,76,84,76,83,69,73,74,71,69,87,79,78,73,81,69,73,83,89,73
402,Inter,Udinese,1,0,Matchweek 3,5.0,-1.0,5.0,-1.0,6.0,3.0,6.0,3.0,9.0,5.25,1.33,88,78,88,68,84,75,85,76,77,78,82,74,79,77,80,77,86,74,81,74,79,77
403,Genoa,Atalanta,1,2,Matchweek 3,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,2.0,3.8,3.4,75,76,78,78,74,78,79,76,75,85,75,78,73,73,66,78,77,84,76,77,70,82
404,Brescia,Bologna,3,4,Matchweek 3,0.0,1.0,0.0,1.0,3.0,4.0,3.0,4.0,2.4,3.3,3.0,71,76,68,76,67,60,75,76,75,75,68,72,70,73,72,78,71,76,71,76,69,73
